,dist,cp-lat,cp-lon,uni-lat,uni-lon,real_dist,co2,time
0,34.60528864310801,41.53623305507013,2.436906896316778,41.5640438,2.0227191,73.78938559293444,6.647850706241759,1.4841828305830622
1,12.43896759510593,41.493129633196666,2.1464112004531546,41.3839393,2.1139678,21.282537364653315,2.013416831029017,1.0292030351374029
2,55.37546582739804,41.630913336705504,2.693025735433772,41.3842777,2.1152962,173.306746920356,15.252296718479212,3.36389519249474
3,1.292004097929144,41.73028025040841,1.841620050066779,41.7371279,1.829041,,,
4,29.572355772175708,41.613207278270494,2.2939227885969253,41.3839393,2.1139678,41.05957201509844,3.706038553927933,1.2708147338535156
5,5.648308416831506,41.37451534442063,2.176640477128871,41.38862665004671,2.1116058263259307,9.062627661239857,0.7186381390733365,0.47074421630441826
6,0.689353959220679,41.73144757420092,1.8257129713013407,41.7371279,1.829041,0.7096245459626525,0.04837036759842651,0.038876267461867606
7,19.85396605655505,41.415262096840046,2.1545004553016818,41.5640438,2.0227191,38.327119196922254,3.4201749230539185,1.0576929685905712
8,1.4253482673154316,41.56703804949581,2.039377605706032,41.5640438,2.0227191,6.0037697012699685,0.45004928767936625,0.22376090575291338
9,8.761766257230114,41.4556771468209,2.05614369612687,41.38960859091039,2.1134082704685526,23.369638915854797,2.04909694833075,0.8430763735922832
10,22.902998849564554,41.378341225311466,2.1416324276311567,41.5640438,2.0227191,38.30157789871406,3.5059487741803697,0.9006898353466234
11,35.1580483985296,41.35170454108808,1.6951203000852402,41.38960859091039,2.1134082704685526,107.88521254049577,9.541229078773647,1.9643622085748518
12,6.005909327438883,41.424481949318334,2.1684001141280467,41.38960859091039,2.1134082704685526,12.037071694067517,0.9894258555765236,0.7617400093458639
13,3.2272191390990717,41.385011171109774,2.152623880427759,41.3839393,2.1139678,6.487113738336198,0.3915330275662639,0.4814304429834528
14,2.2875261273942904,41.368645004071105,2.118737245217375,41.38863897597379,2.112282639297175,3.2971338779193644,0.1498698115329296,0.327556346245893
15,7.5448797724398755,41.41963982458436,2.1925809801009475,41.38367192649365,2.1158767251089436,14.247566207503223,1.2092391845687667,0.5144134612322975
16,27.167635346934993,41.61478790084213,2.221185353394401,41.38402502308066,2.1140131777567777,40.57862793005029,3.631973164830518,1.258791131727312
17,7.2301394611300225,41.40194148949813,2.1987109737866315,41.3842777,2.1152962,12.830928136833332,1.1874934988439465,0.7063301942027148
19,2.355066679419307,41.370462888347014,2.092193334955916,41.3839393,2.1139678,6.014010067502607,0.5045977437784913,0.4480106645404996
20,8.328759472707873,41.428825317609885,2.192819412923886,41.38408631709384,2.1127257951151166,13.158466229404974,1.258358289531153,0.9187571278012965
21,2.3326437260147053,41.36394215474266,2.1221614817790657,41.3842777,2.1152962,4.230960700314624,0.32790840727284337,0.3683051297239325
22,38.60086410970363,41.61432675302412,2.0898027287238086,41.27587265023666,1.9868189895146127,65.11883414193086,6.0211976094668875,1.2667291270741288
23,1.622183279759844,41.37786429024031,2.1327596074574857,41.3842777,2.1152962,2.8259447684596597,0.14324290998046324,0.3462241599740486
24,57.45834814308595,41.930080109593895,2.240583297636934,41.41353344047553,2.2218908797717853,99.80086946450507,9.291736305598803,2.168105982795917
26,4.813058334410826,41.38176211305503,2.1735098256155876,41.38367192649365,2.1158767251089436,8.085170493493907,0.5612147814762586,0.44496381459083734
27,8.419254536489746,41.41331456935202,2.2085168095175547,41.3842777,2.1152962,13.041707921481752,1.2754775748983112,0.9932497844977549
28,7.945881272110984,41.3360532006864,2.0422360811606555,41.38408631709384,2.1127257951151166,10.88374711099653,1.0346483202882686,0.6630451843467949
29,52.29906990489045,41.489523553892816,2.3639050383193023,41.7371279,1.829041,102.10044819412417,9.385877502544435,2.36774419429456
30,3.7620983347462773,41.38780367374983,2.0665228743521618,41.38862665004671,2.1116058263259307,7.398548759085057,0.5498094395831077,0.666928433358637
